SendingfirmID,ReceivingfirmID,Start date of Transaction,End date of Transaction,Amount Sent in $,Amount Received in $,ColG,ColH,ColI,ColJ,ColK,SomeCode
6601595,6601595,120100,123000,4779.51,4779.51,1194.16,4.78,0,0.001,0.24985,8P
6601248,6601248,10100,93000,-10711.9,-10711.9,-2622.81,-10.71,0,0.001,0.24485,8L
6600499,6600499,120100,123000,6148.86,6148.86,1544.9,6.15,0,0.001,0.25125,EC
6601005,6601005,10100,33000,-2572.06,-2572.06,-684.81,-2.57,0,0.001,0.26625,AU
3200191,1000019,100100,100300,7447.1,7447.1,2001.78,0,0,0,0.2688,CC
3200191,3200191,100100,100300,21788.4,21788.4,5856.73,0,0,0,0.2688,CC
6600751,6600751,40100,43000,20012,20012,5000,20.01,0,0.001,0.24985,C5
6604630,6604630,70100,93000,17154.8,17154.8,3538.18,0,0,0,0.20625,3D
3200140,3200140,120100,123000,2816.56,2816.56,757.09,0,0,0,0.2688,T0
3200140,3200140,120100,123000,239.96,239.96,64.5,0,0,0,0.2688,T0
6604634,6604634,10100,33100,34948,34948,8605.94,0,0,0,0.24625,C6
6604634,6604634,40100,123000,105228,105228,25912.4,0,0,0,0.24625,C6
3201140,1000019,40100,43000,600.19,600.19,161.33,0,0,0,0.2688,T0
3201140,3201140,40100,43000,24649.8,24649.8,6625.87,0,0,0,0.2688,T0
3201140,3201140,40100,43000,-673.55,-673.55,-181.05,0,0,0,0.2688,T0
6604630,6604630,70100,93000,43636.4,43636.4,9000,0,0,0,0.20625,3D
4001217,4001217,90100,93000,8344.49,8344.49,2129.93,8.34,0,0.001,0.25525,DF
6604634,6604634,10100,33100,20248.9,20248.9,4986.3,0,0,0,0.24625,C6
6604634,6604634,40100,123000,60969.3,60969.3,15013.7,0,0,0,0.24625,C6
6204338,6204338,120100,123000,92717.2,92717.2,20082.6,0,0,0,0.2166,M3
6602502,6602502,120100,123000,7295.12,7295.12,1832.9,7.3,0,0.001,0.25125,P8
6602502,6602502,120100,123000,10012,10012,600.72,0,0,0,0.06,JK
3201140,3201140,50100,53000,27464.5,27464.5,7382.46,0,0,0,0.2688,CC
3201140,1000019,50100,53000,1144.61,1144.61,307.67,0,0,0,0.2688,CC
3201140,3201140,60100,63000,21870.7,21870.7,5878.85,0,0,0,0.2688,CC
3201140,3201140,50100,53000,-85.04,-85.04,-22.86,0,0,0,0.2688,CC
6602502,1000019,120100,123100,3002.43,3002.43,754.36,3,0,0.001,0.25125,P8
6602502,6602502,120100,123100,2338.17,2338.17,140.29,0,0,0,0.06,JK
3200191,1000019,120100,123100,7440.92,7440.92,2000.12,0,0,0,0.2688,T0
3200191,3200191,120100,123100,20114,20114,5406.64,0,0,0,0.2688,T0
6604635,6604635,70100,123100,12309.3,12309.3,3277.36,12.31,0,0.001,0.26625,AU
6604635,6604635,70100,123100,-2161.95,-2161.96,-575.62,-2.16,0,0.001,0.26625,AU
6204338,6204338,70100,93000,69,69,69,0,0,0,1,I8
4000869,4000869,50100,123100,31341.8,31341.8,8000,31.34,0,0.001,0.25525,DF
4001217,4001217,120100,123000,2464.21,2464.21,628.99,2.46,0,0.001,0.25525,DF
6600499,6600499,10100,123100,-3077.6,-3077.6,-819.41,-3.08,0,0.001,0.26625,AU
6602435,6602435,10100,13000,-24847.8,-24847.8,-7326.37,-24.85,0,0.001,0.29485,TT
6602435,6602435,20100,22800,-25076.3,-25076.3,-7393.76,-25.08,0,0.001,0.29485,TT
6602435,6602435,30100,33000,-31782.8,-31782.8,-9371.16,-31.78,0,0.001,0.29485,TT
6602435,6602435,40100,43000,-24358.1,-24358.1,-7181.99,-24.36,0,0.001,0.29485,TT
6602435,6602435,50100,53000,-29947.1,-29947.1,-8829.89,-29.95,0,0.001,0.29485,TT
6602435,6602435,60100,63000,-21005.8,-21005.8,-6193.55,-21.01,0,0.001,0.29485,TT
6602435,6602435,10100,13100,24847.8,24847.8,6208.22,24.85,0,0.001,0.24985,8P
6602435,6602435,20100,22800,25076.3,25076.3,6265.32,25.08,0,0.001,0.24985,8P
6602435,6602435,30100,33000,31782.8,31782.8,7940.93,31.78,0,0.001,0.24985,8P
6602435,6602435,40100,43000,24358.1,24358.1,6085.87,24.36,0,0.001,0.24985,8P
6602435,6602435,50100,53100,29947.1,29947.1,7482.27,29.95,0,0.001,0.24985,8P
6602435,6602435,60100,63000,21005.8,21005.8,5248.29,21.01,0,0.001,0.24985,8P
6602435,6602435,10100,63000,127.2,127.2,31.78,0.13,0,0.001,0.24985,8P
3201140,1000019,30100,33100,1080.36,1080.36,290.4,0,0,0,0.2688,T0
3201140,1000019,30100,33100,-71.88,-71.88,-19.32,0,0,0,0.2688,T0
3201140,3201140,30100,33100,23072.3,23072.3,6201.84,0,0,0,0.2688,T0
3201140,1000019,70100,73000,-1986.64,-1986.64,-534.01,0,0,0,0.2688,T0
3201140,3201140,70100,73000,-50087.8,-50087.8,-13463.6,0,0,0,0.2688,T0
4001217,4001217,100100,103000,6962.39,6962.39,1777.15,6.96,0,0.001,0.25525,DF
4000845,4000845,100100,103100,90.19,90.19,23.02,0.09,0,0.001,0.25525,DF
4000845,4000845,100100,103100,12781.6,12781.6,3262.5,12.78,0,0.001,0.25525,DF
6207128,6207128,70100,73000,11435.1,11435.1,3073.76,0,0,0,0.2688,T0
6207128,6207128,80100,83000,19272.7,19272.7,5180.49,0,0,0,0.2688,T0
6207128,6207128,50100,53100,17553.8,17553.8,4718.46,0,0,0,0.2688,T0
6207128,6207128,60100,63000,14727.4,14727.4,3958.73,0,0,0,0.2688,T0
6207128,6207128,30100,33100,19086.8,19086.8,5130.54,0,0,0,0.2688,T0
6207128,6207128,40100,43000,14487.3,14487.3,3894.19,0,0,0,0.2688,T0
66405828,66405828,10100,93000,27947.6,27947.6,8000,0,0,0,0.28625,P1
3200221,3200221,70100,73000,1380,1380,1380,0,0,0,1,I8
3200280,3200280,110100,111200,12315.9,12315.9,3310.52,0,0,0,0.2688,T0
3200280,1000019,110100,111200,2949.11,2949.11,792.72,0,0,0,0.2688,T0
3200280,1000019,102800,122900,3292.71,3292.71,885.08,0,0,0,0.2688,T0
3200280,3200280,102800,122900,13906.1,13906.1,3737.96,0,0,0,0.2688,T0
4000481,4000481,10100,63000,7835.46,7835.46,2000,7.84,0,0.001,0.25525,DF
3200280,1000019,111100,111800,3043.86,3043.86,818.19,0,0,0,0.2688,T0
3200280,3200280,111100,111800,10196.3,10196.3,2740.76,0,0,0,0.2688,T0
66405001,66405001,110100,113000,10650.7,10650.7,2675.99,10.65,0,0.001,0.25125,P8
4001217,4001217,60100,63000,-9751.71,-9751.71,-2865.54,-9.75,0,0.001,0.29385,P3
66405001,66405001,70100,123100,8623.4,8623.4,2166.63,8.62,0,0.001,0.25125,P8
6207042,6207042,70100,73100,1195.55,1195.55,333.32,0,0,0,0.2788,PA
3201140,3201140,90100,93000,30269.6,30269.6,8136.48,0,0,0,0.2688,T0
3201140,3201140,80100,83000,25017.3,25017.3,6724.66,0,0,0,0.2688,T0
3201140,3201140,70100,73000,21861.8,21861.8,5876.44,0,0,0,0.2688,T0
3201140,3201140,70100,60100,21870.7,23341.2,5878.85,0,0,0,0.2688,T0
3200322,3200322,10100,123100,1860.12,1860.12,500,0,0,0,0.2688,T0
4001217,4001217,110100,113000,7267.97,7267.97,1855.15,7.27,0,0.001,0.25525,DF
4000845,4000845,120100,123000,8052.93,8052.93,2055.51,8.05,0,0.001,0.25525,DF
4000845,4000845,110100,113000,7880.71,7880.71,2011.55,7.88,0,0.001,0.25525,DF
3200322,3200322,10100,123100,1860.12,1860.12,500,0,0,0,0.2688,T0
3200280,3200280,101400,102100,13157.2,13157.2,3536.66,0,0,0,0.2688,T0
3200280,1000019,101400,103100,2996.35,2996.35,805.42,0,0,0,0.2688,T0
3200450,3200450,10100,21200,-136397,-136397,-39391.5,0,0,0,0.2888,M2
3200450,3200450,10100,21200,146546,146546,39391.5,0,0,0,0.2688,T0
3200450,3200450,110100,113000,-51303.1,-51303.1,-13790.3,0,0,0,0.2688,CC
3200450,3200450,110100,113000,51303.1,51303.1,13790.3,0,0,0,0.2688,T0
3200139,3200139,10100,53000,-239044,-239044,-69036,0,0,0,0.2888,M2
3200139,3200139,10100,53000,256830,256830,69036,0,0,0,0.2688,T0
66405023,66405023,10100,22800,-66391,-66391,-19840.9,-66.39,0,0.001,0.29885,TV
66405023,66405023,10100,22800,78160.1,78160.1,19840.9,78.16,0,0.001,0.25385,XL
66405023,66405023,30100,33000,-43103.8,-43103.8,-12666.1,-43.1,0,0.001,0.29385,P3
66405023,66405023,30100,33000,49895.8,49895.8,12666.1,49.9,0,0.001,0.25385,XL
66405023,66405023,40100,63000,-121766,-121766,-36389.7,-121.77,0,0.001,0.29885,TV
66405023,66405023,40100,63000,143351,143351,36389.7,143.35,0,0.001,0.25385,XL
66405023,66405023,70100,73000,-37632.8,-37632.8,-11246.5,-37.63,0,0.001,0.29885,TV
66405023,66405023,70100,73000,44060.9,44060.9,11246.5,44.06,0,0.001,0.25525,DF
6600751,6600751,10100,22800,-374815,-374815,-110514,-374.82,0,0.001,0.29485,TT
6600751,6600751,10100,22800,442323,442323,110514,442.32,0,0.001,0.24985,8P
3200280,1000019,30100,73000,-46398.6,-46398.6,-13399.9,0,0,0,0.2888,M2
3200280,1000019,30100,73000,49850.9,49850.9,13399.9,0,0,0,0.2688,T0
3200280,3200280,30100,73000,-249637,-249637,-72095.1,0,0,0,0.2888,M2
3200280,3200280,30100,73000,268211,268211,72095.1,0,0,0,0.2688,T0
4000419,4000419,10100,63000,-79344.2,-79344.2,-23712,-79.34,0,0.001,0.29885,TV
4000419,4000419,10100,63000,93409.5,93409.5,23712,93.41,0,0.001,0.25385,XL
4000419,4000419,21900,33000,-45672.4,-45672.4,-13420.8,-45.67,0,0.001,0.29385,P3
4000419,4000419,21900,33000,52869.1,52869.1,13420.8,52.87,0,0.001,0.25385,XL
4000419,4000419,70100,73000,-14881.7,-14881.7,-4372.98,-14.88,0,0.001,0.29385,P3
4000419,4000419,70100,73000,17132.1,17132.1,4372.98,17.13,0,0.001,0.25525,DF
6204338,6204338,10100,63000,-524552,-524552,-113618,0,0,0,0.2166,M3
6204338,6204338,10100,63000,490579,490579,113618,0,0,0,0.2316,XO
4000869,4000869,10100,42800,-36007.1,-36007.1,-9140.4,-36.01,0,0.001,0.25385,C7
4000869,4000869,10100,43000,-110101,-110101,-27949.2,-110.1,0,0.001,0.25385,C7
4000869,4000869,60100,63000,-28194.3,-28194.3,-7157.13,-28.19,0,0.001,0.25385,C7
4000869,4000869,10100,63000,174303,174303,44246.7,174.3,0,0.001,0.25385,XL
6602198,6602198,10100,72100,-38342.4,-38342.4,-11167.2,0,0,0,0.29125,TU
6602198,6602198,10100,72100,44695.7,44695.7,11167.2,44.7,0,0.001,0.24985,8P
6602198,6602198,72800,82500,-3273.89,-3273.89,-953.52,0,0,0,0.29125,TU
6602198,6602198,72800,82500,3795.1,3795.1,953.52,3.8,0,0.001,0.25125,P8
6602435,6602435,10100,63000,-157018,-157018,-46296.7,-157.02,0,0.001,0.29485,TT
6602435,6602435,10100,63000,185298,185298,46296.7,185.3,0,0.001,0.24985,8P
6600751,6600751,40100,93000,138,138,138,0,0,0,1,I8
3200322,3200322,10100,123100,1860.12,1860.12,500,0,0,0,0.2688,T0
6208923,6208923,80100,83000,110824,110824,29789.6,0,0,0,0.2688,T0
6601595,6601595,70100,93000,92,92,92,0,0,0,1,I8
3200139,3200139,100100,123000,69,69,69,0,0,0,1,I8
6602654,6602654,10100,123100,1878.36,1878.36,535.05,1.88,0,0.001,0.28485,L3
6204338,6204338,10100,123000,276,276,276,0,0,0,1,I8
6602332,6602332,10100,123100,47953.5,47953.5,11981.2,47.95,0,0.001,0.24985,8P
3200322,3200322,10100,123100,3720.24,3720.24,1000,0,0,0,0.2688,T0
6601595,6601595,110100,123000,4779.51,4779.51,1194.16,4.78,0,0.001,0.24985,8P
6204703,6204703,100100,33000,-2885.76,-2885.76,-689.12,0,0,0,0.2388,UP
6204703,6204703,100100,103000,2885.76,2885.76,689.12,0,0,0,0.2388,UP
6602654,6602654,10100,123100,3482.59,3482.59,875,3.48,0,0.001,0.25125,EC
3200322,3200322,10100,123100,3720.24,3720.24,1000,0,0,0,0.2688,T0
6204211,6204211,100100,123000,-4896.09,-4896.09,-1413.99,0,0,0,0.2888,M2
6204211,6204211,120100,123100,3110.15,3110.15,898.21,0,0,0,0.2888,M2
6602654,6602654,10100,123100,3482.59,3482.59,875,3.48,0,0.001,0.25125,P8
4004569,4004569,70100,123100,13690.6,13690.6,2878.44,13.69,0,0.001,0.21025,PP
4004569,4004569,10100,33100,-37655.8,-37655.8,-7676.13,-37.66,0,0.001,0.20385,P7
4004569,4004569,40100,43000,-17480.8,-17480.8,-3563.46,-17.48,0,0.001,0.20385,P7
4004569,4004569,50100,63000,-25043.4,-25043.4,-5105.1,-25.04,0,0.001,0.20385,P7
4004569,4004569,70100,93000,-44098.9,-44098.9,-8989.56,-44.1,0,0.001,0.20385,P7
4004569,4004569,100100,103000,-23076.2,-23076.2,-4704.09,-23.08,0,0.001,0.20385,P7
4004569,4004569,10100,33100,37655.8,37655.8,7864.41,0,0,0,0.20885,55
4004569,4004569,40100,43000,12269.6,12269.6,2562.5,0,0,0,0.20885,55
4004569,4004569,50100,63000,25043.4,25043.4,5230.32,0,0,0,0.20885,55
4004569,4004569,70100,93000,44098.9,44098.9,9271.79,44.1,0,0.001,0.21025,PP
4004569,4004569,100100,103000,23076.2,23076.2,4851.78,23.08,0,0.001,0.21025,PP
4004569,4004569,10100,33100,-901.51,-901.51,-188.28,0,0,0,0.20885,55
4004569,4004569,40100,43000,4792.72,4792.72,1000.96,0,0,0,0.20885,55
4004569,4004569,50100,63000,-599.57,-599.57,-125.22,0,0,0,0.20885,55
4004569,4004569,70100,93000,-1342.35,-1342.35,-282.23,-1.34,0,0.001,0.21025,PP
4004569,4004569,100100,103000,-702.45,-702.45,-147.69,-0.7,0,0.001,0.21025,PP
3200322,3200322,10100,123100,3720.24,3720.24,1000,0,0,0,0.2688,T0
6602654,6602654,10100,123100,3286.38,3286.38,875,3.29,0,0.001,0.26625,AU
66405841,66405841,10100,123100,517777,517777,75000,0,0,0,0.14485,TN
6203930,6203930,10100,13000,-7080.82,-7080.82,-2044.94,0,0,0,0.2888,M2
6203930,6203930,20100,22800,-8522.13,-8522.13,-2461.19,0,0,0,0.2888,M2
6203930,6203930,30100,33100,-12405,-12405,-3582.56,0,0,0,0.2888,M2
6203930,6203930,40100,43000,-4053.08,-4053.08,-1170.53,0,0,0,0.2888,M2
6203930,6203930,50100,53100,-10799.9,-10799.9,-2903.01,0,0,0,0.2688,T0
6203930,6203930,70100,73000,-5402.53,-5402.53,-1452.2,0,0,0,0.2688,T0
6203930,6203930,10100,13000,7080.8,7080.8,1903.32,0,0,0,0.2688,T0
6203930,6203930,20100,22800,8522.14,8522.14,2290.75,0,0,0,0.2688,T0
6203930,6203930,30100,33100,12405,12405,3334.46,0,0,0,0.2688,T0
6203930,6203930,40100,43000,9504.09,9504.09,2554.7,0,0,0,0.2688,T0
6203930,6203930,50100,53100,11217.7,11217.7,3015.32,0,0,0,0.2688,T0
6203930,6203930,70100,73000,5611.27,5611.27,1508.31,0,0,0,0.2688,T0
6203930,6203930,10100,13000,526.86,526.86,141.62,0,0,0,0.2688,T0
6203930,6203930,20100,22800,634.08,634.08,170.44,0,0,0,0.2688,T0
6203930,6203930,30100,33100,922.99,922.99,248.1,0,0,0,0.2688,T0
6203930,6203930,40100,43000,-353.61,-353.61,-95.05,0,0,0,0.2688,T0
6203930,6203930,50100,53100,-417.86,-417.86,-112.32,0,0,0,0.2688,T0
6203930,6203930,70100,73000,-208.74,-208.74,-56.11,0,0,0,0.2688,T0
6204181,6204181,40100,63000,-19811.7,-19811.7,-5721.62,0,0,0,0.2888,M2
6204181,6204181,70100,93000,-16787.4,-16787.4,-4848.21,0,0,0,0.2888,M2
6204181,6204181,100100,123100,-14587.4,-14587.4,-4212.84,0,0,0,0.2888,M2
6204181,1000019,40100,63000,-6239.99,-6239.99,-1802.11,0,0,0,0.2888,M2
6204181,1000019,70100,93000,-6239.99,-6239.99,-1802.11,0,0,0,0.2888,M2
6204181,1000019,100100,123100,-6239.99,-6239.99,-1802.11,0,0,0,0.2888,M2
6204181,6204181,40100,63000,19811.7,19811.7,5325.38,0,0,0,0.2688,T0
6204181,6204181,70100,93000,17204.5,17204.5,4624.57,0,0,0,0.2688,T0
6204181,6204181,100100,123100,16537.9,16537.9,4445.39,0,0,0,0.2688,T0
6204181,1000019,40100,63000,6239.99,6239.99,1677.31,0,0,0,0.2688,T0
6204181,1000019,70100,93000,6239.99,6239.99,1677.31,0,0,0,0.2688,T0
6204181,1000019,100100,123100,6239.99,6239.99,1677.31,0,0,0,0.2688,T0
66405023,66405023,100100,122100,-6427.27,-6427.27,-1640.56,-6.43,0,0.001,0.25525,DF
66405023,66405023,10100,63000,-233822,-233822,-69877.6,-233.82,0,0.001,0.29885,TV
66405023,66405023,70100,73100,-37632.8,-37632.8,-11246.5,-37.63,0,0.001,0.29885,TV
66405023,66405023,10100,63000,233822,233822,59355.6,233.82,0,0.001,0.25385,XL
66405023,66405023,70100,73100,37632.8,37632.8,9605.76,37.63,0,0.001,0.25525,DF
66405023,66405023,100100,123100,6427.33,6427.33,385.64,0,0,0,0.06,JK
4000419,4000419,110100,123000,-53290.2,-53290.2,-15659.3,-53.29,0,0.001,0.29385,P3
4000419,4000419,110100,123000,61348.9,61348.9,15659.3,61.35,0,0.001,0.25525,DF
6601595,6601595,10100,33100,-19856,-19856,-5854.54,-19.86,0,0.001,0.29485,TT
6601595,6601595,40100,42400,-6620.93,-6620.93,-1952.18,-6.62,0,0.001,0.29485,TT
6601595,6601595,42500,63000,-13969.8,-13969.8,-4119,-13.97,0,0.001,0.29485,TT
6601595,6601595,70100,83000,-12407,-12407,-3099.89,-12.41,0,0.001,0.24985,8P
6601595,6601595,110100,123000,-4779.51,-4779.51,-1194.16,-4.78,0,0.001,0.24985,8P
6601595,6601595,120100,123000,-4779.51,-4779.51,-1194.16,-4.78,0,0.001,0.24985,8P
6601595,6601595,10100,33100,19854.8,19854.8,4960.71,19.85,0,0.001,0.24985,8P
6601595,6601595,40100,42400,6620.93,6620.93,1654.24,6.62,0,0.001,0.24985,8P
6601595,6601595,42500,63000,13969.8,13969.8,3490.35,13.97,0,0.001,0.24985,8P
6601595,6601595,70100,83000,12407,12407,3117.26,12.41,0,0.001,0.25125,P8
6601595,6601595,70100,93000,400,400,100.5,0.4,0,0.001,0.25125,P8
6601595,6601595,100100,123100,6402.83,6402.83,1608.71,6.4,0,0.001,0.25125,P8
6601595,6601595,62600,113000,13978.9,13978.9,3512.19,13.98,0,0.001,0.25125,P8
6601595,6601595,110100,123000,4779.5,4779.5,1200.85,4.78,0,0.001,0.25125,P8
6601595,6601595,70100,83000,-1323.95,-1323.95,-330.79,-1.32,0,0.001,0.24985,8P
6204338,6204338,10100,63000,-490579,-490579,-113618,0,0,0,0.2316,XO
6204338,6204338,10100,33100,-22423.9,-22423.9,-4857.01,0,0,0,0.2166,M3
6204338,6204338,70100,93000,-77919.7,-77919.7,-16877.4,0,0,0,0.2166,M3
6204338,6204338,100100,123000,-298726,-298726,-64704.1,0,0,0,0.2166,M3
6204338,6204338,10100,63000,524552,524552,121486,0,0,0,0.2316,XO
6204338,6204338,10100,33100,4857.01,4857.01,4857.01,0,0,0,1,I8
6204338,6204338,70100,93000,77919.7,77919.7,18046.2,0,0,0,0.2316,XO
6204338,6204338,100100,123000,298726,298726,69185,0,0,0,0.2316,XO
6204338,6204338,10100,63000,-33973.6,-33973.6,-7868.29,0,0,0,0.2316,XO
6204338,6204338,70100,93000,-5046.63,-5046.63,-1168.8,0,0,0,0.2316,XO
6204338,6204338,100100,123000,-19347.5,-19347.5,-4480.89,0,0,0,0.2316,XO
6602319,6602319,10100,12800,-13015.3,-13015.3,-3837.55,-13.02,0,0.001,0.29485,TT
6602319,6602319,20100,22800,-12030.3,-12030.3,-3547.14,-12.03,0,0.001,0.29485,TT
6602319,6602319,30100,33100,-23557.2,-23557.2,-6945.84,-23.56,0,0.001,0.29485,TT
6602319,6602319,40100,43000,-18488.6,-18488.6,-5451.36,-18.49,0,0.001,0.29485,TT
6602319,6602319,50100,53100,-13273.7,-13273.7,-3913.75,-13.27,0,0.001,0.29485,TT
6602319,6602319,60100,63000,-21066.4,-21066.4,-6211.43,-21.07,0,0.001,0.29485,TT
6602319,6602319,70100,73100,-11348.7,-11348.7,-3346.17,-11.35,0,0.001,0.29485,TT
6602319,6602319,80100,83000,-16739,-16739,-4935.49,-16.74,0,0.001,0.29485,TT
6602319,6602319,90100,93000,-19611.2,-19611.2,-5782.36,-19.61,0,0.001,0.29485,TT
6602319,6602319,100100,101300,-8162.12,-8162.12,-2406.6,-8.16,0,0.001,0.29485,TT
6602319,6602319,101400,102000,-4425.75,-4425.75,-1111.97,-4.43,0,0.001,0.25125,P8
6602319,6602319,102100,102700,-3711.18,-3711.18,-1094.24,-3.71,0,0.001,0.29485,TT
6602319,6602319,110300,113000,-3837.37,-3837.37,-1131.45,-3.84,0,0.001,0.29485,TT
6602319,6602319,120100,120800,-3353.43,-3353.43,-988.76,-3.35,0,0.001,0.29485,TT
6602319,6602319,121400,122900,-10735.4,-10735.4,-3165.32,-10.74,0,0.001,0.29485,TT
6602319,6602319,10100,12800,15004.7,15004.7,3748.92,15,0,0.001,0.24985,8P
6602319,6602319,10100,12800,2353,2353,141.18,0,0,0,0.06,JK
6602319,6602319,20100,22800,11629.3,11629.3,2905.59,11.63,0,0.001,0.24985,8P
6602319,6602319,20100,22800,1970.33,1970.33,118.22,0,0,0,0.06,JK
6602319,6602319,30100,33100,3976.17,3976.17,238.57,0,0,0,0.06,JK
6602319,6602319,30100,33100,22748.1,22748.1,5683.61,22.75,0,0.001,0.24985,8P
6602319,6602319,40100,43000,17853.8,17853.8,4460.77,17.85,0,0.001,0.24985,8P
6602319,6602319,40100,43000,3119.5,3119.5,187.17,0,0,0,0.06,JK
6602319,6602319,50100,53100,12797.3,12797.3,3197.4,12.8,0,0.001,0.24985,8P
6602319,6602319,50100,53100,2341.5,2341.5,140.49,0,0,0,0.06,JK
6602319,6602319,60100,63000,20356.3,20356.3,5086.03,20.36,0,0.001,0.24985,8P
6602319,6602319,60100,63000,3194.83,3194.83,191.69,0,0,0,0.06,JK
6602319,6602319,70100,73100,11348.7,11348.7,2851.37,11.35,0,0.001,0.25125,P8
6602319,6602319,80100,83000,16739,16739,4205.67,16.74,0,0.001,0.25125,P8
6602319,6602319,90100,93000,19611.2,19611.2,4927.31,19.61,0,0.001,0.25125,P8
6602319,6602319,100100,101300,8162.11,8162.11,2050.73,8.16,0,0.001,0.25125,P8
6602319,6602319,101400,102000,3641.71,3641.71,914.98,3.64,0,0.001,0.25125,P8
6602319,6602319,101400,102000,637.33,637.33,38.24,0,0,0,0.06,JK
6602319,6602319,102100,110300,7548.54,7548.54,1896.57,7.55,0,0.001,0.25125,P8
6602319,6602319,110400,112200,10735.7,10735.7,2697.35,10.74,0,0.001,0.25125,P8
6602319,6602319,110400,112200,1794.83,1794.83,107.69,0,0,0,0.06,JK
6602319,6602319,112300,112900,3426.43,3426.43,860.89,3.43,0,0.001,0.25125,P8
6602319,6602319,112300,112900,628.83,628.83,37.73,0,0,0,0.06,JK
6602319,6602319,120100,120800,3426.43,3426.43,860.89,3.43,0,0.001,0.25125,P8
6602319,6602319,120100,120800,628.83,628.83,37.73,0,0,0,0.06,JK
6602319,6602319,121400,122900,10735.4,10735.4,2697.26,10.74,0,0.001,0.25125,P8
6602319,6602319,10100,12800,-210.29,-210.29,-52.54,-0.21,0,0.001,0.24985,8P
6602319,6602319,20100,22800,2094.54,2094.54,523.32,2.09,0,0.001,0.24985,8P
6602319,6602319,30100,33100,4097.1,4097.1,1023.66,4.1,0,0.001,0.24985,8P
6602319,6602319,40100,43000,3215.61,3215.61,803.42,3.22,0,0.001,0.24985,8P
6602319,6602319,50100,53100,2304.82,2304.82,575.86,2.3,0,0.001,0.24985,8P
6602319,6602319,60100,63000,3737.08,3737.08,933.71,3.74,0,0.001,0.24985,8P
6602319,6602319,70100,73100,1969.35,1969.35,494.8,1.97,0,0.001,0.25125,P8
6602319,6602319,80100,83000,2904.76,2904.76,729.82,2.9,0,0.001,0.25125,P8
6602319,6602319,90100,93000,3403.18,3403.18,855.05,3.4,0,0.001,0.25125,P8
6602319,6602319,100100,101300,1416.4,1416.4,355.87,1.42,0,0.001,0.25125,P8
6602319,6602319,101400,102000,631.96,631.96,158.78,0.63,0,0.001,0.25125,P8
6602319,6602319,102100,110300,1309.93,1309.93,329.12,1.31,0,0.001,0.25125,P8
6602319,6602319,110400,112200,1863,1863,468.08,1.86,0,0.001,0.25125,P8
6602319,6602319,112300,112900,594.59,594.59,149.39,0.59,0,0.001,0.25125,P8
6602319,6602319,120100,120800,594.59,594.59,149.39,0.59,0,0.001,0.25125,P8
6602319,6602319,121400,122900,1862.93,1862.93,468.06,1.86,0,0.001,0.25125,P8
6602319,6602319,121400,122900,-0.16,-0.16,-0.04,0,0,0.001,0.25125,P8
3200322,3200322,10100,123100,3720.24,3720.24,1000,0,0,0,0.2688,T0
6602654,6602654,10100,123100,3482.59,3482.59,875,3.48,0,0.001,0.25125,EC
6604635,6604456,70100,73000,-16899.6,-16899.6,-4246.02,-16.9,0,0.001,0.25125,P8
6604635,6604635,70100,73000,16899.6,16899.6,4246.02,16.9,0,0.001,0.25125,P8
6604635,6604635,70100,123100,-10147.4,-10147.4,-2701.74,-10.15,0,0.001,0.26625,AU
6604635,6604635,120100,123100,7542.46,7542.46,2008.18,7.54,0,0.001,0.26625,AU
6604635,6604635,120100,123100,7923.83,7923.83,475.43,0,0,0,0.06,JK
6602319,6602319,10100,122800,210.29,210.29,52.54,0.21,0,0.001,0.24985,8P
6602319,6602319,20100,22800,-2094.54,-2094.54,-523.32,-2.09,0,0.001,0.24985,8P
6602319,6602319,30100,33100,-4097.1,-4097.1,-1023.66,-4.1,0,0.001,0.24985,8P
6602319,6602319,40100,43000,-3215.61,-3215.61,-803.42,-3.22,0,0.001,0.24985,8P
6602319,6602319,50100,53100,-2304.78,-2304.78,-575.85,-2.3,0,0.001,0.24985,8P
6602319,6602319,60100,63000,-3737.08,-3737.08,-933.71,-3.74,0,0.001,0.24985,8P
6602319,6602319,70100,73100,-1969.35,-1969.35,-494.8,-1.97,0,0.001,0.25125,P8
6602319,6602319,80100,83000,-2904.76,-2904.76,-729.82,-2.9,0,0.001,0.25125,P8
6602319,6602319,90100,93000,-3403.18,-3403.18,-855.05,-3.4,0,0.001,0.25125,P8
6602319,6602319,100100,101300,-1416.4,-1416.4,-355.87,-1.42,0,0.001,0.25125,P8
6602319,6602319,101400,102000,-631.96,-631.96,-158.78,-0.63,0,0.001,0.25125,P8
6602319,6602319,100200,110300,-1309.93,-1309.93,-329.12,-1.31,0,0.001,0.25125,P8
6602319,6602319,110400,112200,-1863,-1863,-468.08,-1.86,0,0.001,0.25125,P8
6602319,6602319,112300,112900,-594.59,-594.59,-149.39,-0.59,0,0.001,0.25125,P8
6602319,6602319,120100,120800,-594.59,-594.59,-149.39,-0.59,0,0.001,0.25125,P8
6602319,6602319,121400,122900,-1862.77,-1862.77,-468.02,-1.86,0,0.001,0.25125,P8
6602319,6602319,10100,63000,35664.8,35664.8,8960.77,35.66,0,0.001,0.25125,P8
6602319,6602319,70100,123100,-3484.9,-3484.9,-875.58,-3.48,0,0.001,0.25125,P8
6602319,6602319,110100,123100,-1990.83,-1990.83,-119.45,0,0,0,0.06,JK
